"","Time","Wstart","A","h","S.day","Fit","Beh","S.cum","W","iter_index","seeds"
"1920",60,"7.6",26,"o",NA,NA,NA,NA,27.6,6,6
"1921",1,"8.2",1,"n",0.911246292760133,0.000289662610165858,0,0.911246292760133,8.2,6,6
"1922",2,"8.2",1,"n",0.911544790047371,0.000317875213833222,0,0.83064181061548,8.4,6,6
"1923",3,"8.2",1,"n",0.911833794688491,0.000348721442219754,0,0.757407274200433,8.6,6,6
"1924",4,"8.2",1,"n",0.91211381828298,0.000382439699264368,0,0.690841640866261,8.8,6,6
"1925",5,"8.2",1,"n",0.912385334049469,0.000419289447872083,0,0.630313781277047,9,6,6
"1926",6,"8.2",1,"n",0.912648780480947,0.000459553033378054,0,0.575255103802831,9.2,6,6
"1927",7,"8.2",1,"n",0.912904564581137,0.000503537662249304,0,0.5251530100602,9.4,6,6
"1928",8,"8.2",1,"n",0.913153064737767,0.000551577549051186,0,0.479545080592735,9.6,6,6
"1929",9,"8.2",1,"n",0.913394633280101,0.000604036245784911,2,0.438013903029277,9.8,6,6
"1930",10,"8.2",3,"a",0.902446957243836,0.000661309168870141,2,0.395284314019268,9.8,6,6
"1931",11,"8.2",5,"n",0.913274694393924,0.000732795610381186,2,0.361003161084659,9.7,6,6
"1932",12,"8.2",7,"n",0.913274694393924,0.000802382475808652,2,0.329695051614832,9.7,6,6
"1933",13,"8.2",9,"n",0.913274694393924,0.000878577366409059,2,0.301102147506725,9.7,6,6
"1934",14,"8.2",11,"n",0.913274694393924,0.000962007785611655,2,0.274988971745558,9.7,6,6
"1935",15,"8.2",13,"a",0.902328384447243,0.0010533608250802,2,0.248130354615978,9.7,6,6
"1936",16,"8.2",15,"n",0.913153064737767,0.00116738079310836,2,0.226580993772049,9.6,6,6
"1937",17,"8.2",17,"n",0.902208140147447,0.00127840647771751,1,0.204423216983841,9.6,6,6
"1938",18,"8.2",18,"n",0.913274694393924,0.00141697510899046,2,0.18669455101794,9.7,6,6
"1939",19,"8.2",20,"n",0.913274694393924,0.00155153221444596,2,0.17050340902592,9.7,6,6
"1940",20,"8.2",22,"n",0.913274694393924,0.00169886697175553,2,0.155716448771269,9.7,6,6
"1941",21,"8.2",24,"a",0.902328384447243,0.00186019275710135,2,0.140507371651641,9.7,6,6
"1942",22,"8.2",26,"o",0.902208140147447,0.00206154742460073,0,0.126766894454833,9.6,6,6
"1943",23,"8.2",26,"o",0.902563898421186,0.00228500202210968,0,0.114415222449901,9.9,6,6
"1944",24,"8.2",26,"o",0.902905311302148,0.00253167894938711,0,0.103306112043833,10.2,6,6
"1945",25,"8.2",26,"o",0.903233353029144,0.00280392519314787,0,0.0933095259697553,10.5,6,6
"1946",26,"8.2",26,"o",0.903548906277751,0.00310431981253176,0,0.0843097201352678,10.8,6,6
"1947",27,"8.2",26,"o",0.90385277302424,0.00343569649740408,0,0.0762035743371594,11.1,6,6
"1948",28,"8.2",26,"o",0.904145683866642,0.00380116828751705,0,0.0688991328321535,11.4,6,6
"1949",29,"8.2",26,"o",0.90452033416949,0.00420415465709142,0,0.0623206666533275,11.8,6,6
"1950",30,"8.2",26,"o",0.904878115511478,0.00464793824779138,0,0.056392607398682,12.2,6,6
"1951",31,"8.2",26,"o",0.905220302679012,0.00513653515110614,0,0.0510477331382936,12.6,6,6
"1952",32,"8.2",26,"o",0.905548037567351,0.00567434815138866,0,0.0462261745656436,13,6,6
"1953",33,"8.2",26,"o",0.905862346617165,0.00626620335529867,0,0.0418745509671686,13.4,6,6
"1954",34,"8.2",26,"o",0.906164155520456,0.00691739024002826,0,0.0379452171149627,13.8,6,6
"1955",35,"8.2",26,"o",0.906525106533149,0.00763370543613618,0,0.034398291987565,14.3,6,6
"1956",36,"8.2",26,"o",0.906869296308001,0.00842084282180555,0,0.0311947548489602,14.8,6,6
"1957",37,"8.2",26,"o",0.907198029683709,0.00928561905898463,0,0.028299820135443,15.3,6,6
"1958",38,"8.2",26,"o",0.907512471513711,0.0102354929741437,0,0.0256824397145094,15.8,6,6
"1959",39,"8.2",26,"o",0.907813665551181,0.0112786251378685,0,0.023314869737526,16.3,6,6
"1960",40,"8.2",26,"o",0.908102550295741,0.0124239428925325,0,0.0211722926684604,16.8,6,6
"1961",41,"8.2",26,"o",0.908434149976338,0.0136812113218782,0,0.0192336336933231,17.4,6,6
"1962",42,"8.2",26,"o",0.908750550889645,0.0150602124790603,0,0.017478575214417,18,6,6
"1963",43,"8.2",26,"o",0.909052921251075,0.016572438348804,0,0.0158889498579724,18.6,6,6
"1964",44,"8.2",26,"o",0.9093423054937,0.0182304439723887,0,0.0144484942957224,19.2,6,6
"1965",45,"8.2",26,"o",0.909619640766994,0.0200479443904141,0,0.013142634190899,19.8,6,6
"1966",46,"8.2",26,"o",0.90988577081223,0.0220399203050515,0,0.0119582958412893,20.4,6,6
"1967",47,"8.2",26,"o",0.910141457695178,0.0242227332397748,0,0.0108837408085412,21,6,6
"1968",48,"8.2",26,"o",0.910387391777786,0.0266142510430366,0,0.00990842040747328,21.6,6,6
"1969",49,"8.2",26,"o",0.910662821966688,0.0292339846568666,0,0.00902323008950195,22.3,6,6
"1970",50,"8.2",26,"o",0.910926729589099,0.03210187563574,0,0.00821950147575996,23,6,6
"1971",51,"8.2",26,"o",0.911179925177304,0.035240897640824,0,0.0074894447396777,23.7,6,6
"1972",52,"8.2",26,"o",0.911423140461421,0.0386761128807426,0,0.00682605324494931,24.4,6,6
"1973",53,"8.2",26,"o",0.911657038030695,0.0424348594673186,0,0.00622301948273031,25.1,6,6
"1974",54,"8.2",26,"o",0.911882219578442,0.0465469553758766,0,0.005674660818392,25.8,6,6
"1975",55,"8.2",26,"o",0.912099232970478,0.0510449204694384,0,0.00517585377982297,26.5,6,6
"1976",56,"8.2",26,"o",0.912308578331078,0.0559642181730577,0,0.00472197580351983,27.2,6,6
"1977",57,"8.2",26,"o",0.912510713304388,0.0613435185224666,0,0.00430885350867594,27.9,6,6
"1978",58,"8.2",26,"o",0.912706057620617,0.0672249844610911,0,0.00393271669876838,28.6,6,6
"1979",59,"8.2",26,"o",0.912894997073336,0.0736545834223382,0,0.00359015739921242,29.3,6,6
"1980",60,"8.2",26,"o",NA,NA,NA,NA,30,6,6
"1981",1,"8.8",1,"n",0.91211381828298,0.000331466907818517,0,0.91211381828298,8.8,6,6
"1982",2,"8.8",1,"n",0.912385334049469,0.000363405203576995,0,0.832199270785254,9,6,6
"1983",3,"8.8",1,"n",0.912648780480947,0.000398302329087297,0,0.759505649599295,9.2,6,6
"1984",4,"8.8",1,"n",0.912904564581137,0.000436424545351827,0,0.693356174344358,9.4,6,6
"1985",5,"8.8",1,"n",0.913153064737767,0.000478061521745233,0,0.633140315557404,9.6,6,6
"1986",6,"8.8",1,"n",0.913394633280101,0.000523528354890337,0,0.578306966343402,9.8,6,6
"1987",7,"8.8",1,"n",0.91362959876108,0.000573167758836385,2,0.52835836162106,10,6,6
"1988",8,"8.8",3,"a",0.902679246521921,0.000627352440872783,2,0.476938127761655,10,6,6
"1989",9,"8.8",5,"n",0.913512921740136,0.000694989325710114,2,0.435689142580819,9.9,6,6
"1990",10,"8.8",7,"n",0.913512921740136,0.000760787624532163,2,0.398007661609459,9.9,6,6
"1991",11,"8.8",9,"n",0.913512921740136,0.000832815394754297,2,0.363585141831817,9.9,6,6
"1992",12,"8.8",11,"n",0.913512921740136,0.000911662413234266,2,0.332139725216085,9.9,6,6
"1993",13,"8.8",13,"a",0.902563898421186,0.000997974294110317,2,0.299777325211571,9.9,6,6
"1994",14,"8.8",15,"n",0.913394633280101,0.00110571040549708,2,0.273815000027312,9.8,6,6
"1995",15,"8.8",17,"n",0.902446957243836,0.00121055058263957,1,0.247103513622369,9.8,6,6
"1996",16,"8.8",18,"n",0.913512921740136,0.00134140912429548,2,0.225732252701424,9.9,6,6
"1997",17,"8.8",20,"n",0.913512921740136,0.00146840738907146,2,0.20620932969626,9.9,6,6
"1998",18,"8.8",22,"n",0.913512921740136,0.00160742924826319,2,0.188374887260906,9.9,6,6
"1999",19,"8.8",24,"a",0.902563898421186,0.00175961303886236,2,0.170020372610854,9.9,6,6
"2000",20,"8.8",26,"o",0.902446957243836,0.00194957170560486,0,0.153434367932129,9.8,6,6
"2001",21,"8.8",26,"o",0.902793038805304,0.00216031722413807,0,0.138519479282618,10.1,6,6
"2002",22,"8.8",26,"o",0.903125435226801,0.00239292632007541,0,0.125100465014504,10.4,6,6
"2003",23,"8.8",26,"o",0.90344505841333,0.00264960572113051,0,0.113021396922563,10.7,6,6
"2004",24,"8.8",26,"o",0.903752736134788,0.00293278013583235,0,0.102143396710543,11,6,6
"2005",25,"8.8",26,"o",0.90404922183053,0.00324511342380594,0,0.0923426583112931,11.3,6,6
"2006",26,"8.8",26,"o",0.904335203045735,0.00358953179256677,0,0.0835087166537262,11.6,6,6
"2007",27,"8.8",26,"o",0.904611308720388,0.00396924921254584,0,0.0755429294616873,11.9,6,6
"2008",28,"8.8",26,"o",0.904965077525625,0.00438779526000014,0,0.0683637130168086,12.3,6,6
"2009",29,"8.8",26,"o",0.905303549355658,0.00484857965126936,0,0.0618899120412484,12.7,6,6
"2010",30,"8.8",26,"o",0.905627835723606,0.00535575018425621,0,0.0560492270950401,13.1,6,6
"2011",31,"8.8",26,"o",0.905938936599268,0.00591385332141089,0,0.0507771771916916,13.5,6,6
"2012",32,"8.8",26,"o",0.906237754513756,0.00652787189345281,0,0.0460161950387457,13.9,6,6
"2013",33,"8.8",26,"o",0.906595241446381,0.00720326631829123,0,0.0417180634515954,14.4,6,6
"2014",34,"8.8",26,"o",0.906936240333652,0.00794540494918013,0,0.0378356236207907,14.9,6,6
"2015",35,"8.8",26,"o",0.907262026337961,0.00876070951388722,0,0.034326824553959,15.4,6,6
"2016",36,"8.8",26,"o",0.907573738688342,0.00965620654183954,0,0.0311541244977353,15.9,6,6
"2017",37,"8.8",26,"o",0.907872398905995,0.0106395834632622,0,0.028283969743575,16.4,6,6
"2018",38,"8.8",26,"o",0.908158926115141,0.0117192498374035,0,0.0256863395885982,16.9,6,6
"2019",39,"8.8",26,"o",0.908487905721416,0.0129044041746474,0,0.0233357288584947,17.5,6,6
"2020",40,"8.8",26,"o",0.908801890651369,0.0142042663346191,0,0.0212075545063277,18.1,6,6
"2021",41,"8.8",26,"o",0.909102027215682,0.0156296619546406,0,0.0192798307939896,18.7,6,6
"2022",42,"8.8",26,"o",0.909389340898689,0.0171924178879127,0,0.0175328726183844,19.3,6,6
"2023",43,"8.8",26,"o",0.909664752381486,0.0189054534891761,0,0.0159490362289388,19.9,6,6
"2024",44,"8.8",26,"o",0.909929091029807,0.0207828801101526,0,0.0145124920385998,20.5,6,6
"2025",45,"8.8",26,"o",0.91022448717035,0.0228401095371418,0,0.0132096256233983,21.2,6,6
"2026",46,"8.8",26,"o",0.910506899771985,0.0250928313389433,0,0.0120274552735089,21.9,6,6
"2027",47,"8.8",26,"o",0.910777286968434,0.0275591885632357,0,0.0109543330831406,22.6,6,6
"2028",48,"8.8",26,"o",0.911036509304996,0.0302589765440548,0,0.00997979737382869,23.3,6,6
"2029",49,"8.8",26,"o",0.911285342256234,0.0332137913629154,0,0.00909444306545735,24,6,6
"2030",50,"8.8",26,"o",0.91152448682615,0.0364471914808615,0,0.00828980754821065,24.7,6,6
"2031",51,"8.8",26,"o",0.911754578569679,0.0399848737007247,0,0.00755826998754254,25.4,6,6
"2032",52,"8.8",26,"o",0.911976195306975,0.0438548647196828,0,0.00689296230634195,26.1,6,6
"2033",53,"8.8",26,"o",0.912189863749323,0.0480877296418039,0,0.00628769034705128,26.8,6,6
"2034",54,"8.8",26,"o",0.912396065214194,0.0527167989393695,0,0.00573686393193486,27.5,6,6
"2035",55,"8.8",26,"o",0.91259524057433,0.0577784154812129,0,0.00523543472010629,28.2,6,6
"2036",56,"8.8",26,"o",0.912787794559687,0.0633122033869591,0,0.00477884091172703,28.9,6,6
"2037",57,"8.8",26,"o",0.912974099510259,0.0693613606188718,0,0.00436295797808677,29.6,6,6
"2038",58,"8.8",26,"o",0.913154498661025,0.0759729773890398,0,0.00398405470515895,30.3,6,6
"2039",59,"8.8",26,"o",0.913329309026636,0.0831983826400026,0,0.00363875393098714,31,6,6
"2040",60,"8.8",26,"o",NA,NA,NA,NA,31.7,6,6
"2041",1,"9.4",1,"n",0.912904564581137,0.000379575159372466,0,0.912904564581137,9.4,6,6
"2042",2,"9.4",1,"n",0.913153064737767,0.000415788434080867,0,0.833621600960362,9.6,6,6
"2043",3,"9.4",1,"n",0.913394633280101,0.000455332682040847,0,0.76142549650356,9.8,6,6
"2044",4,"9.4",1,"n",0.91362959876108,0.000498505974800506,0,0.695660870857003,10,6,6
"2045",5,"9.4",1,"n",0.913858267998575,0.000545632470178835,0,0.635735438555761,10.2,6,6
"2046",6,"9.4",1,"n",0.914080927905315,0.000597064653552695,0,0.581113639577343,10.4,6,6
"2047",7,"9.4",1,"n",0.914297847133009,0.000653185768705309,0,0.531310949605192,10.6,6,6
"2048",8,"9.4",1,"n",0.914509277552573,0.000714412454052607,0,0.485888792679216,10.8,6,6
"2049",9,"9.4",1,"n",0.914715455589564,0.000781197601367732,0,0.444449988361432,11,6,6
"2050",10,"9.4",1,"n",0.91491660343126,0.00085403345553424,0,0.406634673746704,11.2,6,6
"2051",11,"9.4",1,"n",0.915112930119827,0.000933454975383891,0,0.372116647780666,11.4,6,6
"2052",12,"9.4",1,"n",0.915304632544061,0.00102004347732434,0,0.340600091560411,11.6,6,6
"2053",13,"9.4",1,"n",0.915491896340716,0.00111443058524587,0,0.311816623716462,11.8,6,6
"2054",14,"9.4",1,"n",0.915764850203528,0.00121730251212526,0,0.285550703708675,12.1,6,6
"2055",15,"9.4",1,"n",0.916028760283908,0.00132927411644454,0,0.261572657116456,12.4,6,6
"2056",16,"9.4",1,"n",0.916284133763826,0.00145112705416864,0,0.239674875542254,12.7,6,6
"2057",17,"9.4",1,"n",0.916531438273852,0.0015837085907052,0,0.219669558398848,13,6,6
"2058",18,"9.4",1,"n",0.916771105804812,0.00172793700747229,0,0.201386703964967,13.3,6,6
"2059",19,"9.4",1,"n",0.917003536154374,0.00188480744706213,0,0.184672319670349,13.6,6,6
"2060",20,"9.4",1,"n",0.91722909997273,0.00205539823212288,2,0.16938682556111,13.9,6,6
"2061",21,"9.4",3,"a",0.906237754513756,0.00224087769586027,2,0.153504736440714,13.9,6,6
"2062",22,"9.4",5,"n",0.917154653217473,0.00247272604203366,2,0.140787583317523,13.8,6,6
"2063",23,"9.4",7,"n",0.917154653217473,0.00269608406102404,2,0.129123987154908,13.8,6,6
"2064",24,"9.4",9,"n",0.917154653217473,0.00293961770958246,2,0.118426665661117,13.8,6,6
"2065",25,"9.4",11,"n",0.917154653217473,0.00320514942520324,2,0.108615567476124,13.8,6,6
"2066",26,"9.4",13,"a",0.906164155520456,0.00349466626370944,2,0.0984235339783768,13.8,6,6
"2067",27,"9.4",15,"n",0.917079469524143,0.00385654877476618,2,0.0902622023295813,13.7,6,6
"2068",28,"9.4",17,"n",0.906089827984434,0.00420525036588953,1,0.0817856633823065,13.7,6,6
"2069",29,"9.4",18,"n",0.917154653217473,0.00464109654033305,2,0.0750101017375603,13.8,6,6
"2070",30,"9.4",20,"n",0.917154653217473,0.00506032055123049,2,0.0687958638469194,13.8,6,6
"2071",31,"9.4",22,"n",0.917154653217473,0.00551741250341845,2,0.0630964466493179,13.8,6,6
"2072",32,"9.4",24,"a",0.906164155520456,0.0060157929571232,2,0.0571757382943206,13.8,6,6
"2073",33,"9.4",26,"o",0.906089827984434,0.00663874522124308,0,0.051806354875984,13.7,6,6
"2074",34,"9.4",26,"o",0.906454301688849,0.00732680691936554,0,0.0469600932321548,14.2,6,6
"2075",35,"9.4",26,"o",0.906801734472765,0.00808293027647913,0,0.0425834939939207,14.7,6,6
"2076",36,"9.4",26,"o",0.907133461753876,0.00891366874279164,0,0.0386289123202807,15.2,6,6
"2077",37,"9.4",26,"o",0.907450674763154,0.0098261932985668,0,0.0350538325504054,15.7,6,6
"2078",38,"9.4",26,"o",0.907754440117825,0.0108283497625162,0,0.0318202721407772,16.2,6,6
"2079",39,"9.4",26,"o",0.908045716226358,0.0119287213413252,0,0.0288942618065897,16.7,6,6
"2080",40,"9.4",26,"o",0.908379972365075,0.0131366968955026,0,0.0262469687413792,17.3,6,6
"2081",41,"9.4",26,"o",0.908698821667984,0.0144616760553402,0,0.0238505895676477,17.9,6,6
"2082",42,"9.4",26,"o",0.909003454801613,0.0159147076132384,0,0.021680268316047,18.5,6,6
"2083",43,"9.4",26,"o",0.9092949356047,0.0175078626260136,0,0.0197137581823326,19.1,6,6
"2084",44,"9.4",26,"o",0.909574218079459,0.0192543276559332,0,0.0179311261841027,19.7,6,6
"2085",45,"9.4",26,"o",0.909842160667752,0.021168506399168,0,0.0163144945905501,20.3,6,6
"2086",46,"9.4",26,"o",0.910099538312034,0.0232661304501782,0,0.0148478139946538,20.9,6,6
"2087",47,"9.4",26,"o",0.910387391777786,0.0255643800164211,0,0.0135172626561946,21.6,6,6
"2088",48,"9.4",26,"o",0.910662821966688,0.0280807711610543,0,0.0123096685557551,22.3,6,6
"2089",49,"9.4",26,"o",0.910926729589099,0.0308355304331085,0,0.0112132061198198,23,6,6
"2090",50,"9.4",26,"o",0.911179925177304,0.0338507252356266,0,0.0102172483132551,23.7,6,6
"2091",51,"9.4",26,"o",0.911423140461421,0.0371504291307117,0,0.0093122365445411,24.4,6,6
"2092",52,"9.4",26,"o",0.911657038030695,0.0407609018045161,0,0.00848956598563754,25.1,6,6
"2093",53,"9.4",26,"o",0.911882219578442,0.0447107849817792,0,0.0077414842742408,25.8,6,6
"2094",54,"9.4",26,"o",0.912099232970478,0.0490313156916786,0,0.00706100186858806,26.5,6,6
"2095",55,"9.4",26,"o",0.912308578331078,0.0537565584086678,0,0.00644181257632466,27.2,6,6
"2096",56,"9.4",26,"o",0.912510713304388,0.0589236577244585,0,0.00587822298899519,27.9,6,6
"2097",57,"9.4",26,"o",0.912706057620617,0.0645731133512766,0,0.00536508973010068,28.6,6,6
"2098",58,"9.4",26,"o",0.912894997073336,0.0707490794129446,0,0.00489776357345844,29.3,6,6
"2099",59,"9.4",26,"o",0.913077886995944,0.0774996901503023,0,0.00447203961465914,30,6,6
"2100",60,"9.4",26,"o",NA,NA,NA,NA,30.7,6,6
"2101",1,"10",1,"n",0.91362959876108,0.000443197723714367,0,0.91362959876108,10,6,6
"2102",2,"10",1,"n",0.913858267998575,0.000485095627719769,0,0.834927962716033,10.2,6,6
"2103",3,"10",1,"n",0.914080927905315,0.000530821512160927,0,0.763191726893566,10.4,6,6
"2104",4,"10",1,"n",0.914297847133009,0.000580716100681965,0,0.697784552848511,10.6,6,6
"2105",5,"10",1,"n",0.914509277552573,0.000635149806491324,0,0.638130447312837,10.8,6,6
"2106",6,"10",1,"n",0.914715455589564,0.000694525273916437,0,0.583707782839334,11,6,6
"2107",7,"10",1,"n",0.91491660343126,0.000759280134245456,0,0.534043942071755,11.2,6,6
"2108",8,"10",1,"n",0.904145683866642,0.000829889993686733,1,0.482853525219304,11.4,6,6
"2109",9,"10",2,"n",0.915209347508958,0.000917871985118207,2,0.441912059758359,11.5,6,6
"2110",10,"10",4,"a",0.893397611629477,0.00100290932081987,1,0.394803178738381,11.5,6,6
"2111",11,"10",5,"n",0.915304632544061,0.00112257891420893,2,0.361365178442361,11.6,6,6
"2112",12,"10",7,"n",0.915304632544061,0.00122645387589568,2,0.330759221868404,11.6,6,6
"2113",13,"10",9,"n",0.915304632544061,0.00133994064084084,2,0.302745448032819,11.6,6,6
"2114",14,"10",11,"n",0.904335203045735,0.00146392861261558,1,0.273783366217932,11.6,6,6
"2115",15,"10",12,"n",0.915398808085121,0.00161878981121732,2,0.250620967109427,11.7,6,6
"2116",16,"10",14,"a",0.893582780095244,0.00176839842582228,1,0.2239505805398,11.7,6,6
"2117",17,"10",15,"n",0.915491896340716,0.00197899787821984,0,0.205024941664986,11.8,6,6
"2118",18,"10",15,"n",0.915764850203528,0.00216167711164898,0,0.187754634991823,12.1,6,6
"2119",19,"10",15,"n",0.916028760283908,0.00236051548732029,2,0.171988645529117,12.4,6,6
"2120",20,"10",17,"n",0.905051084102993,0.00257690106431668,1,0.155658510089533,12.4,6,6
"2121",21,"10",18,"n",0.916114809421398,0.0028472437739475,2,0.142601066305491,12.5,6,6
"2122",22,"10",20,"n",0.916114809421398,0.00310795518712962,2,0.130638948681743,12.5,6,6
"2123",23,"10",22,"n",0.916114809421398,0.00339253896473145,2,0.119680275574587,12.5,6,6
"2124",24,"10",24,"a",0.905136153296923,0.00370318100945679,2,0.108326944259097,12.5,6,6
"2125",25,"10",26,"o",0.905051084102993,0.00409129719983906,0,0.0980414183392606,12.4,6,6
"2126",26,"10",26,"o",0.905385909983916,0.00452051521919781,0,0.0887653187592052,12.8,6,6
"2127",27,"10",26,"o",0.905706810261013,0.004992915362774,0,0.0803953537152018,13.2,6,6
"2128",28,"10",26,"o",0.906014759312489,0.00551272807735111,0,0.0728393770461209,13.6,6,6
"2129",29,"10",26,"o",0.906310637255117,0.00608458970528729,0,0.0660151022279356,14,6,6
"2130",30,"10",26,"o",0.906595241446381,0.00671358081343422,0,0.0598489775434428,14.4,6,6
"2131",31,"10",26,"o",0.906936240333652,0.00740526809155029,0,0.0542792066810632,14.9,6,6
"2132",32,"10",26,"o",0.907262026337961,0.00816514740752445,0,0.0492454630414784,15.4,6,6
"2133",33,"10",26,"o",0.907573738688342,0.0089997676200358,0,0.0446938890059931,15.9,6,6
"2134",34,"10",26,"o",0.907872398905995,0.00991629355984075,0,0.0405763482283092,16.4,6,6
"2135",35,"10",26,"o",0.908158926115141,0.01092256309564,0,0.0368497728326953,16.9,6,6
"2136",36,"10",26,"o",0.908487905721416,0.0120271494135545,0,0.0334775729470853,17.5,6,6
"2137",37,"10",26,"o",0.908801890651369,0.0132386455976031,0,0.0304244815887303,18.1,6,6
"2138",38,"10",26,"o",0.909102027215682,0.0145671413470701,0,0.0276589578893009,18.7,6,6
"2139",39,"10",26,"o",0.909389340898689,0.0160236595134268,0,0.0251527614848959,19.3,6,6
"2140",40,"10",26,"o",0.909664752381486,0.0176202411802976,0,0.0228805805478684,19.9,6,6
"2141",41,"10",26,"o",0.909929091029807,0.019370038395099,0,0.0208197058601562,20.5,6,6
"2142",42,"10",26,"o",0.91022448717035,0.0212874152349355,0,0.0189506060895982,21.2,6,6
"2143",43,"10",26,"o",0.910506899771985,0.0233869946754702,0,0.0172546575994402,21.9,6,6
"2144",44,"10",26,"o",0.910777286968434,0.0256856863812091,0,0.0157151502359874,22.6,6,6
"2145",45,"10",26,"o",0.911036509304996,0.028201939978878,0,0.0143170756141975,23.3,6,6
"2146",46,"10",26,"o",0.911285342256234,0.0309558834260028,0,0.0130469411511924,24,6,6
"2147",47,"10",26,"o",0.91152448682615,0.0339694736550461,0,0.0118926063374916,24.7,6,6
"2148",48,"10",26,"o",0.911754578569679,0.0372666605735682,0,0.0108431382793348,25.4,6,6
"2149",49,"10",26,"o",0.911976195306975,0.0408735655948452,0,0.00988868399317515,26.1,6,6
"2150",50,"10",26,"o",0.912219767563909,0.0448186759755138,0,0.00902065301376718,26.9,6,6
"2151",51,"10",26,"o",0.912453671066577,0.0491314456988829,0,0.00823092795782964,27.7,6,6
"2152",52,"10",26,"o",0.912678552077357,0.0538454140268323,0,0.007512191410805,28.5,6,6
