"","Wstart","Beh","p","h","p.tot","S.cum.riv","G.riv","G.ocean","dur","Fit","iter_index"
"1225","12.8","2",0.0980392156862745,"n",0.0847457627118644,0.0320600629234244,27.1,0,59,0.138152067433214,21
"1226","14.3","2",0.0980392156862745,"n",0.0847457627118644,0.0335271218292992,29.3,0,59,0.164099189433103,21
"1227","15.7","2",0.0980392156862745,"n",0.0847457627118644,0.0348242130181328,31.4,0,59,0.187297261772593,21
"1228","17.1","2",0.0980392156862745,"n",0.0847457627118644,0.0361603983768151,33.8,0,59,0.209114191955671,21
"1229","18.6","2",0.0980392156862745,"n",0.0847457627118644,0.0380127557287008,35.8,0,59,0.223305317857555,21
"1230","20","2",0.0980392156862745,"n",0.0847457627118644,0.039157371040338,37.9,0,59,0.238077649202721,21
"1231","7.1","0",0,"a",0,0.0234375815914213,16.6,0,59,0.0460509446734196,21
"1232","8.5","0",0,"a",0,0.0261639749380646,19.5,0,59,0.0651331026350401,21
"1233","10","0",0,"a",0,0.0279172255060254,22.1,0,59,0.0879098706918959,21
"1234","11.4","0",0,"a",0,0.030241025758995,24.2,0,59,0.10837188963516,21
"1235","12.8","0",0,"a",0,0.0320600629234244,27.1,0,59,0.138152067433214,21
"1236","14.3","0",0,"a",0,0.0335271218292992,29.3,0,59,0.164099189433103,21
"1237","15.7","0",0,"a",0,0.0348242130181328,31.4,0,59,0.187297261772593,21
"1238","17.1","0",0,"a",0,0.0361603983768151,33.8,0,59,0.209114191955671,21
"1239","18.6","0",0,"a",0,0.0380127557287008,35.8,0,59,0.223305317857555,21
"1240","20","0",0,"a",0,0.039157371040338,37.9,0,59,0.238077649202721,21
"1241","7.1","1",0.125,"a",0.0169491525423729,0.0234375815914213,16.6,0,59,0.0460509446734196,21
"1242","8.5","1",0.125,"a",0.0169491525423729,0.0261639749380646,19.5,0,59,0.0651331026350401,21
"1243","10","1",0,"a",0,0.0279172255060254,22.1,0,59,0.0879098706918959,21
"1244","11.4","1",0.125,"a",0.0169491525423729,0.030241025758995,24.2,0,59,0.10837188963516,21
"1245","12.8","1",0.125,"a",0.0169491525423729,0.0320600629234244,27.1,0,59,0.138152067433214,21
"1246","14.3","1",0.125,"a",0.0169491525423729,0.0335271218292992,29.3,0,59,0.164099189433103,21
"1247","15.7","1",0.125,"a",0.0169491525423729,0.0348242130181328,31.4,0,59,0.187297261772593,21
"1248","17.1","1",0.125,"a",0.0169491525423729,0.0361603983768151,33.8,0,59,0.209114191955671,21
"1249","18.6","1",0.125,"a",0.0169491525423729,0.0380127557287008,35.8,0,59,0.223305317857555,21
"1250","20","1",0.125,"a",0.0169491525423729,0.039157371040338,37.9,0,59,0.238077649202721,21
"1251","7.1","2",0.875,"a",0.11864406779661,0.0234375815914213,16.6,0,59,0.0460509446734196,21
"1252","8.5","2",0.875,"a",0.11864406779661,0.0261639749380646,19.5,0,59,0.0651331026350401,21
"1253","10","2",1,"a",0.0847457627118644,0.0279172255060254,22.1,0,59,0.0879098706918959,21
"1254","11.4","2",0.875,"a",0.11864406779661,0.030241025758995,24.2,0,59,0.10837188963516,21
"1255","12.8","2",0.875,"a",0.11864406779661,0.0320600629234244,27.1,0,59,0.138152067433214,21
"1256","14.3","2",0.875,"a",0.11864406779661,0.0335271218292992,29.3,0,59,0.164099189433103,21
"1257","15.7","2",0.875,"a",0.11864406779661,0.0348242130181328,31.4,0,59,0.187297261772593,21
"1258","17.1","2",0.875,"a",0.11864406779661,0.0361603983768151,33.8,0,59,0.209114191955671,21
"1259","18.6","2",0.875,"a",0.11864406779661,0.0380127557287008,35.8,0,59,0.223305317857555,21
"1260","20","2",0.875,"a",0.11864406779661,0.039157371040338,37.9,0,59,0.238077649202721,21
"1261","7.1","0",0.864864864864865,"n",0.542372881355932,0.015991533673055,16.8,0,59,0.0468287949371005,22
"1262","8.5","0",0.897959183673469,"n",0.745762711864407,0.0176368611296987,19.5,0,59,0.0651331026350401,22
"1263","10","0",0.891304347826087,"n",0.694915254237288,0.0187187188566473,22.2,0,59,0.0885172620271449,22
"1264","11.4","0",0.888888888888889,"n",0.677966101694915,0.020505354871135,24.2,0,59,0.10837188963516,22
"1265","12.8","0",0.9,"n",0.76271186440678,0.0215048263151262,27.1,0,59,0.138152067433214,22
"1266","14.3","0",0.901960784313726,"n",0.779661016949153,0.0224467971056536,29.3,0,59,0.164099189433103,22
"1267","15.7","0",0.901960784313726,"n",0.779661016949153,0.0233155453911397,31.4,0,59,0.187297261772593,22
"1268","17.1","0",0.901960784313726,"n",0.779661016949153,0.0242104999951253,33.8,0,59,0.209114191955671,22
"1269","18.6","0",0.901960784313726,"n",0.779661016949153,0.0254510803667581,35.8,0,59,0.223305317857555,22
"1270","20","0",0.901960784313726,"n",0.779661016949153,0.026217726398451,37.9,0,59,0.238077649202721,22
"1271","7.1","1",0.027027027027027,"n",0.0169491525423729,0.015991533673055,16.8,0,59,0.0468287949371005,22
"1272","8.5","1",0,"n",0,0.0176368611296987,19.5,0,59,0.0651331026350401,22
"1273","10","1",0.0217391304347826,"n",0.0169491525423729,0.0187187188566473,22.2,0,59,0.0885172620271449,22
"1274","11.4","1",0,"n",0,0.020505354871135,24.2,0,59,0.10837188963516,22
"1275","12.8","1",0,"n",0,0.0215048263151262,27.1,0,59,0.138152067433214,22
"1276","14.3","1",0,"n",0,0.0224467971056536,29.3,0,59,0.164099189433103,22
"1277","15.7","1",0,"n",0,0.0233155453911397,31.4,0,59,0.187297261772593,22
"1278","17.1","1",0,"n",0,0.0242104999951253,33.8,0,59,0.209114191955671,22
"1279","18.6","1",0,"n",0,0.0254510803667581,35.8,0,59,0.223305317857555,22
"1280","20","1",0,"n",0,0.026217726398451,37.9,0,59,0.238077649202721,22
"1281","7.1","2",0.108108108108108,"n",0.0677966101694915,0.015991533673055,16.8,0,59,0.0468287949371005,22
"1282","8.5","2",0.102040816326531,"n",0.0847457627118644,0.0176368611296987,19.5,0,59,0.0651331026350401,22
"1283","10","2",0.0869565217391304,"n",0.0677966101694915,0.0187187188566473,22.2,0,59,0.0885172620271449,22
"1284","11.4","2",0.111111111111111,"n",0.0847457627118644,0.020505354871135,24.2,0,59,0.10837188963516,22
"1285","12.8","2",0.1,"n",0.0847457627118644,0.0215048263151262,27.1,0,59,0.138152067433214,22
"1286","14.3","2",0.0980392156862745,"n",0.0847457627118644,0.0224467971056536,29.3,0,59,0.164099189433103,22
"1287","15.7","2",0.0980392156862745,"n",0.0847457627118644,0.0233155453911397,31.4,0,59,0.187297261772593,22
"1288","17.1","2",0.0980392156862745,"n",0.0847457627118644,0.0242104999951253,33.8,0,59,0.209114191955671,22
"1289","18.6","2",0.0980392156862745,"n",0.0847457627118644,0.0254510803667581,35.8,0,59,0.223305317857555,22
"1290","20","2",0.0980392156862745,"n",0.0847457627118644,0.026217726398451,37.9,0,59,0.238077649202721,22
"1291","7.1","0",0.590909090909091,"a",0.220338983050847,0.015991533673055,16.8,0,59,0.0468287949371005,22
"1292","8.5","0",0.2,"a",0.0338983050847458,0.0176368611296987,19.5,0,59,0.0651331026350401,22
"1293","10","0",0.307692307692308,"a",0.0677966101694915,0.0187187188566473,22.2,0,59,0.0885172620271449,22
"1294","11.4","0",0.428571428571429,"a",0.101694915254237,0.020505354871135,24.2,0,59,0.10837188963516,22
"1295","12.8","0",0.111111111111111,"a",0.0169491525423729,0.0215048263151262,27.1,0,59,0.138152067433214,22
"1296","14.3","0",0,"a",0,0.0224467971056536,29.3,0,59,0.164099189433103,22
"1297","15.7","0",0,"a",0,0.0233155453911397,31.4,0,59,0.187297261772593,22
"1298","17.1","0",0,"a",0,0.0242104999951253,33.8,0,59,0.209114191955671,22
"1299","18.6","0",0,"a",0,0.0254510803667581,35.8,0,59,0.223305317857555,22
"1300","20","0",0,"a",0,0.026217726398451,37.9,0,59,0.238077649202721,22
"1301","7.1","1",0.0909090909090909,"a",0.0338983050847458,0.015991533673055,16.8,0,59,0.0468287949371005,22
"1302","8.5","1",0.1,"a",0.0169491525423729,0.0176368611296987,19.5,0,59,0.0651331026350401,22
"1303","10","1",0.153846153846154,"a",0.0338983050847458,0.0187187188566473,22.2,0,59,0.0885172620271449,22
"1304","11.4","1",0.0714285714285714,"a",0.0169491525423729,0.020505354871135,24.2,0,59,0.10837188963516,22
"1305","12.8","1",0.111111111111111,"a",0.0169491525423729,0.0215048263151262,27.1,0,59,0.138152067433214,22
"1306","14.3","1",0.125,"a",0.0169491525423729,0.0224467971056536,29.3,0,59,0.164099189433103,22
"1307","15.7","1",0.125,"a",0.0169491525423729,0.0233155453911397,31.4,0,59,0.187297261772593,22
"1308","17.1","1",0.125,"a",0.0169491525423729,0.0242104999951253,33.8,0,59,0.209114191955671,22
"1309","18.6","1",0.125,"a",0.0169491525423729,0.0254510803667581,35.8,0,59,0.223305317857555,22
"1310","20","1",0.125,"a",0.0169491525423729,0.026217726398451,37.9,0,59,0.238077649202721,22
"1311","7.1","2",0.318181818181818,"a",0.11864406779661,0.015991533673055,16.8,0,59,0.0468287949371005,22
"1312","8.5","2",0.7,"a",0.11864406779661,0.0176368611296987,19.5,0,59,0.0651331026350401,22
"1313","10","2",0.538461538461538,"a",0.11864406779661,0.0187187188566473,22.2,0,59,0.0885172620271449,22
"1314","11.4","2",0.5,"a",0.11864406779661,0.020505354871135,24.2,0,59,0.10837188963516,22
"1315","12.8","2",0.777777777777778,"a",0.11864406779661,0.0215048263151262,27.1,0,59,0.138152067433214,22
"1316","14.3","2",0.875,"a",0.11864406779661,0.0224467971056536,29.3,0,59,0.164099189433103,22
"1317","15.7","2",0.875,"a",0.11864406779661,0.0233155453911397,31.4,0,59,0.187297261772593,22
"1318","17.1","2",0.875,"a",0.11864406779661,0.0242104999951253,33.8,0,59,0.209114191955671,22
"1319","18.6","2",0.875,"a",0.11864406779661,0.0254510803667581,35.8,0,59,0.223305317857555,22
"1320","20","2",0.875,"a",0.11864406779661,0.026217726398451,37.9,0,59,0.238077649202721,22
"1321","7.1","0",0.864864864864865,"n",0.542372881355932,0.0119771180014956,16.8,0,59,0.0468287949371005,23
"1322","8.5","0",0.886363636363636,"n",0.661016949152542,0.0122811863818135,19.7,0,59,0.066142454582106,23
"1323","10","0",0.888888888888889,"n",0.677966101694915,0.0131444928704913,22.1,0,59,0.0879098706918959,23
"1324","11.4","0",0.886363636363636,"n",0.661016949152542,0.0146731195495224,23.8,0,59,0.107037822334916,23
"1325","12.8","0",0.9,"n",0.76271186440678,0.0145157378888798,27.1,0,59,0.138152067433214,23
"1326","14.3","0",0.901960784313726,"n",0.779661016949153,0.0150412680179038,29.3,0,59,0.164099189433103,23
"1327","15.7","0",0.901960784313726,"n",0.779661016949153,0.0159017090667553,31,0,59,0.184753817451664,23
"1328","17.1","0",0.868421052631579,"n",0.559322033898305,0.0179957214797723,30.6,0,59,0.191050378056856,23
"1329","18.6","0",0.818181818181818,"n",0.610169491525424,0.0190790343252149,31.5,0,59,0.206361357203225,23
"1330","20","0",0.848484848484849,"n",0.474576271186441,0.0201505251957483,32,0,59,0.214939913378037,23
"1331","7.1","1",0.027027027027027,"n",0.0169491525423729,0.0119771180014956,16.8,0,59,0.0468287949371005,23
"1332","8.5","1",0.0227272727272727,"n",0.0169491525423729,0.0122811863818135,19.7,0,59,0.066142454582106,23
"1333","10","1",0.0222222222222222,"n",0.0169491525423729,0.0131444928704913,22.1,0,59,0.0879098706918959,23
"1334","11.4","1",0,"n",0,0.0146731195495224,23.8,0,59,0.107037822334916,23
"1335","12.8","1",0,"n",0,0.0145157378888798,27.1,0,59,0.138152067433214,23
"1336","14.3","1",0,"n",0,0.0150412680179038,29.3,0,59,0.164099189433103,23
"1337","15.7","1",0,"n",0,0.0159017090667553,31,0,59,0.184753817451664,23
"1338","17.1","1",0,"n",0,0.0179957214797723,30.6,0,59,0.191050378056856,23
"1339","18.6","1",0.0227272727272727,"n",0.0169491525423729,0.0190790343252149,31.5,0,59,0.206361357203225,23
"1340","20","1",0,"n",0,0.0201505251957483,32,0,59,0.214939913378037,23
"1341","7.1","2",0.108108108108108,"n",0.0677966101694915,0.0119771180014956,16.8,0,59,0.0468287949371005,23
"1342","8.5","2",0.0909090909090909,"n",0.0677966101694915,0.0122811863818135,19.7,0,59,0.066142454582106,23
"1343","10","2",0.0888888888888889,"n",0.0677966101694915,0.0131444928704913,22.1,0,59,0.0879098706918959,23
"1344","11.4","2",0.113636363636364,"n",0.0847457627118644,0.0146731195495224,23.8,0,59,0.107037822334916,23
"1345","12.8","2",0.1,"n",0.0847457627118644,0.0145157378888798,27.1,0,59,0.138152067433214,23
"1346","14.3","2",0.0980392156862745,"n",0.0847457627118644,0.0150412680179038,29.3,0,59,0.164099189433103,23
"1347","15.7","2",0.0980392156862745,"n",0.0847457627118644,0.0159017090667553,31,0,59,0.184753817451664,23
"1348","17.1","2",0.131578947368421,"n",0.0847457627118644,0.0179957214797723,30.6,0,59,0.191050378056856,23
"1349","18.6","2",0.159090909090909,"n",0.11864406779661,0.0190790343252149,31.5,0,59,0.206361357203225,23
"1350","20","2",0.151515151515152,"n",0.0847457627118644,0.0201505251957483,32,0,59,0.214939913378037,23
"1351","7.1","0",0.590909090909091,"a",0.220338983050847,0.0119771180014956,16.8,0,59,0.0468287949371005,23
"1352","8.5","0",0.4,"a",0.101694915254237,0.0122811863818135,19.7,0,59,0.066142454582106,23
"1353","10","0",0.357142857142857,"a",0.0847457627118644,0.0131444928704913,22.1,0,59,0.0879098706918959,23
"1354","11.4","0",0.466666666666667,"a",0.11864406779661,0.0146731195495224,23.8,0,59,0.107037822334916,23
"1355","12.8","0",0.111111111111111,"a",0.0169491525423729,0.0145157378888798,27.1,0,59,0.138152067433214,23
"1356","14.3","0",0,"a",0,0.0150412680179038,29.3,0,59,0.164099189433103,23
"1357","15.7","0",0,"a",0,0.0159017090667553,31,0,59,0.184753817451664,23
"1358","17.1","0",0.619047619047619,"a",0.220338983050847,0.0179957214797723,30.6,0,59,0.191050378056856,23
"1359","18.6","0",0.666666666666667,"a",0.169491525423729,0.0190790343252149,31.5,0,59,0.206361357203225,23
"1360","20","0",0.692307692307692,"a",0.305084745762712,0.0201505251957483,32,0,59,0.214939913378037,23
"1361","7.1","1",0.0909090909090909,"a",0.0338983050847458,0.0119771180014956,16.8,0,59,0.0468287949371005,23
"1362","8.5","1",0.133333333333333,"a",0.0338983050847458,0.0122811863818135,19.7,0,59,0.066142454582106,23
"1363","10","1",0.142857142857143,"a",0.0338983050847458,0.0131444928704913,22.1,0,59,0.0879098706918959,23
"1364","11.4","1",0.0666666666666667,"a",0.0169491525423729,0.0146731195495224,23.8,0,59,0.107037822334916,23
"1365","12.8","1",0.111111111111111,"a",0.0169491525423729,0.0145157378888798,27.1,0,59,0.138152067433214,23
"1366","14.3","1",0.125,"a",0.0169491525423729,0.0150412680179038,29.3,0,59,0.164099189433103,23
"1367","15.7","1",0.125,"a",0.0169491525423729,0.0159017090667553,31,0,59,0.184753817451664,23
"1368","17.1","1",0.0476190476190476,"a",0.0169491525423729,0.0179957214797723,30.6,0,59,0.191050378056856,23
"1369","18.6","1",0,"a",0,0.0190790343252149,31.5,0,59,0.206361357203225,23
"1370","20","1",0.0384615384615385,"a",0.0169491525423729,0.0201505251957483,32,0,59,0.214939913378037,23
"1371","7.1","2",0.318181818181818,"a",0.11864406779661,0.0119771180014956,16.8,0,59,0.0468287949371005,23
"1372","8.5","2",0.466666666666667,"a",0.11864406779661,0.0122811863818135,19.7,0,59,0.066142454582106,23
"1373","10","2",0.5,"a",0.11864406779661,0.0131444928704913,22.1,0,59,0.0879098706918959,23
"1374","11.4","2",0.466666666666667,"a",0.11864406779661,0.0146731195495224,23.8,0,59,0.107037822334916,23
"1375","12.8","2",0.777777777777778,"a",0.11864406779661,0.0145157378888798,27.1,0,59,0.138152067433214,23
"1376","14.3","2",0.875,"a",0.11864406779661,0.0150412680179038,29.3,0,59,0.164099189433103,23
"1377","15.7","2",0.875,"a",0.11864406779661,0.0159017090667553,31,0,59,0.184753817451664,23
"1378","17.1","2",0.333333333333333,"a",0.11864406779661,0.0179957214797723,30.6,0,59,0.191050378056856,23
"1379","18.6","2",0.333333333333333,"a",0.0847457627118644,0.0190790343252149,31.5,0,59,0.206361357203225,23
"1380","20","2",0.269230769230769,"a",0.11864406779661,0.0201505251957483,32,0,59,0.214939913378037,23
"1381","7.1","0",0.848484848484849,"n",0.474576271186441,0.0132361315685507,14,0,59,0.0368631467845421,24
"1382","8.5","0",0.895833333333333,"n",0.728813559322034,0.0139232583558975,15.8,0,59,0.0484159415166609,24
"1383","10","0",0.285714285714286,"n",0.0338983050847458,0.0172319784451313,16,0,59,0.0556366508783651,24
"1384","11.4","0",0.285714285714286,"n",0.0338983050847458,0.0182121435420016,18.1,0,59,0.0729643112321374,24
"1385","12.8","0",0.444444444444444,"n",0.0677966101694915,0.0182835946495076,20,0,59,0.0922086171372919,24
"1386","14.3","0",0.25,"n",0.0338983050847458,0.0195647611029943,20.6,0,59,0.106792046210495,24
"1387","15.7","0",0,"n",0,0.0210065382064863,21.3,0,59,0.121669483062769,24
"1388","17.1","0",0.75,"n",0.406779661016949,0.0211780607870457,23.8,0,59,0.146630098484145,24
"1389","18.6","0",0.647058823529412,"n",0.186440677966102,0.0218716034821581,25.1,0,59,0.166158881884686,24
"1390","20","0",0.384615384615385,"n",0.0847457627118644,0.0224261214968808,26.1,0,59,0.182178919826838,24
"1391","7.1","1",0.0303030303030303,"n",0.0169491525423729,0.0132361315685507,14,0,59,0.0368631467845421,24
"1392","8.5","1",0.0208333333333333,"n",0.0169491525423729,0.0139232583558975,15.8,0,59,0.0484159415166609,24
"1393","10","1",0.142857142857143,"n",0.0169491525423729,0.0172319784451313,16,0,59,0.0556366508783651,24
"1394","11.4","1",0.142857142857143,"n",0.0169491525423729,0.0182121435420016,18.1,0,59,0.0729643112321374,24
"1395","12.8","1",0.111111111111111,"n",0.0169491525423729,0.0182835946495076,20,0,59,0.0922086171372919,24
"1396","14.3","1",0.125,"n",0.0169491525423729,0.0195647611029943,20.6,0,59,0.106792046210495,24
"1397","15.7","1",0,"n",0,0.0210065382064863,21.3,0,59,0.121669483062769,24
"1398","17.1","1",0.03125,"n",0.0169491525423729,0.0211780607870457,23.8,0,59,0.146630098484145,24
"1399","18.6","1",0.0588235294117647,"n",0.0169491525423729,0.0218716034821581,25.1,0,59,0.166158881884686,24
"1400","20","1",0.0769230769230769,"n",0.0169491525423729,0.0224261214968808,26.1,0,59,0.182178919826838,24
"1401","7.1","2",0.121212121212121,"n",0.0677966101694915,0.0132361315685507,14,0,59,0.0368631467845421,24
"1402","8.5","2",0.0833333333333333,"n",0.0677966101694915,0.0139232583558975,15.8,0,59,0.0484159415166609,24
"1403","10","2",0.571428571428571,"n",0.0677966101694915,0.0172319784451313,16,0,59,0.0556366508783651,24
"1404","11.4","2",0.571428571428571,"n",0.0677966101694915,0.0182121435420016,18.1,0,59,0.0729643112321374,24
"1405","12.8","2",0.444444444444444,"n",0.0677966101694915,0.0182835946495076,20,0,59,0.0922086171372919,24
"1406","14.3","2",0.625,"n",0.0847457627118644,0.0195647611029943,20.6,0,59,0.106792046210495,24
"1407","15.7","2",1,"n",0.135593220338983,0.0210065382064863,21.3,0,59,0.121669483062769,24
"1408","17.1","2",0.21875,"n",0.11864406779661,0.0211780607870457,23.8,0,59,0.146630098484145,24
"1409","18.6","2",0.294117647058824,"n",0.0847457627118644,0.0218716034821581,25.1,0,59,0.166158881884686,24
"1410","20","2",0.538461538461538,"n",0.11864406779661,0.0224261214968808,26.1,0,59,0.182178919826838,24
"1411","7.1","0",0.692307692307692,"a",0.305084745762712,0.0132361315685507,14,0,59,0.0368631467845421,24
"1412","8.5","0",0.181818181818182,"a",0.0338983050847458,0.0139232583558975,15.8,0,59,0.0484159415166609,24
"1413","10","0",0.826923076923077,"a",0.728813559322034,0.0172319784451313,16,0,59,0.0556366508783651,24
"1414","11.4","0",0.826923076923077,"a",0.728813559322034,0.0182121435420016,18.1,0,59,0.0729643112321374,24
"1415","12.8","0",0.82,"a",0.694915254237288,0.0182835946495076,20,0,59,0.0922086171372919,24
"1416","14.3","0",0.843137254901961,"a",0.728813559322034,0.0195647611029943,20.6,0,59,0.106792046210495,24
"1417","15.7","0",0.901960784313726,"a",0.779661016949153,0.0210065382064863,21.3,0,59,0.121669483062769,24
"1418","17.1","0",0.777777777777778,"a",0.355932203389831,0.0211780607870457,23.8,0,59,0.146630098484145,24
