"","Wstart","Beh","p","h","p.tot","S.cum.riv","G.riv","G.ocean","dur","Fit","yn","Bn","ka","dn0","seeds","iter_id"
"2403","8.2","1",0,"a",0,0.125133471763147,1.4,21.2,20,0.0786203689154736,1,1,0.98,1,4,70
"2404","8.8","1",0,"a",0,0.154752423566464,1,22.5,18,0.0873248968312143,1,1,0.98,1,4,70
"2405","9.4","1",0,"a",0,0.172534330480354,0.799999999999999,24.4,17,0.101598148942839,1,1,0.98,1,4,70
"2406","10","1",1,"a",0.25,0.184463705349071,0.6,25.7,16,0.112729240671452,1,1,0.98,1,4,70
"2407","7.1","2",1,"a",0.318181818181818,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,0.98,1,4,70
"2408","7.6","2",1,"a",0.333333333333333,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,0.98,1,4,70
"2409","8.2","2",1,"a",0.15,0.125133471763147,1.4,21.2,20,0.0786203689154736,1,1,0.98,1,4,70
"2410","8.8","2",1,"a",0.166666666666667,0.154752423566464,1,22.5,18,0.0873248968312143,1,1,0.98,1,4,70
"2411","9.4","2",1,"a",0.176470588235294,0.172534330480354,0.799999999999999,24.4,17,0.101598148942839,1,1,0.98,1,4,70
"2412","10","2",0,"a",0,0.184463705349071,0.6,25.7,16,0.112729240671452,1,1,0.98,1,4,70
"2413","7.1","0",0.6,"n",0.409090909090909,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.06,1,4,76
"2414","7.6","0",0.571428571428571,"n",0.380952380952381,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.06,1,4,76
"2415","8.2","0",0.538461538461538,"n",0.35,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.06,1,4,76
"2416","8.8","0",0.454545454545455,"n",0.277777777777778,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.06,1,4,76
"2417","9.4","0",0.4,"n",0.235294117647059,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.06,1,4,76
"2418","10","0",0.333333333333333,"n",0.1875,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.06,1,4,76
"2419","7.1","1",0.0666666666666667,"n",0.0454545454545455,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.06,1,4,76
"2420","7.6","1",0.0714285714285714,"n",0.0476190476190476,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.06,1,4,76
"2421","8.2","1",0.0769230769230769,"n",0.05,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.06,1,4,76
"2422","8.8","1",0.0909090909090909,"n",0.0555555555555556,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.06,1,4,76
"2423","9.4","1",0.1,"n",0.0588235294117647,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.06,1,4,76
"2424","10","1",0.111111111111111,"n",0.0625,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.06,1,4,76
"2425","7.1","2",0.333333333333333,"n",0.227272727272727,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.06,1,4,76
"2426","7.6","2",0.357142857142857,"n",0.238095238095238,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.06,1,4,76
"2427","8.2","2",0.384615384615385,"n",0.25,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.06,1,4,76
"2428","8.8","2",0.454545454545455,"n",0.277777777777778,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.06,1,4,76
"2429","9.4","2",0.5,"n",0.294117647058824,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.06,1,4,76
"2430","10","2",0.555555555555556,"n",0.3125,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.06,1,4,76
"2431","7.1","0",0,"a",0,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.06,1,4,76
"2432","7.6","0",0,"a",0,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.06,1,4,76
"2433","8.2","0",0,"a",0,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.06,1,4,76
"2434","8.8","0",0,"a",0,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.06,1,4,76
"2435","9.4","0",0,"a",0,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.06,1,4,76
"2436","10","0",0,"a",0,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.06,1,4,76
"2437","7.1","1",0,"a",0,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.06,1,4,76
"2438","7.6","1",0,"a",0,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.06,1,4,76
"2439","8.2","1",0,"a",0,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.06,1,4,76
"2440","8.8","1",0,"a",0,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.06,1,4,76
"2441","9.4","1",0,"a",0,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.06,1,4,76
"2442","10","1",0,"a",0,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.06,1,4,76
"2443","7.1","2",1,"a",0.318181818181818,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.06,1,4,76
"2444","7.6","2",1,"a",0.333333333333333,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.06,1,4,76
"2445","8.2","2",1,"a",0.35,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.06,1,4,76
"2446","8.8","2",1,"a",0.388888888888889,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.06,1,4,76
"2447","9.4","2",1,"a",0.411764705882353,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.06,1,4,76
"2448","10","2",1,"a",0.4375,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.06,1,4,76
"2449","7.1","0",0.6,"n",0.409090909090909,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.14,1,4,82
"2450","7.6","0",0.571428571428571,"n",0.380952380952381,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.14,1,4,82
"2451","8.2","0",0.538461538461538,"n",0.35,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.14,1,4,82
"2452","8.8","0",0.454545454545455,"n",0.277777777777778,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.14,1,4,82
"2453","9.4","0",0.4,"n",0.235294117647059,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.14,1,4,82
"2454","10","0",0.333333333333333,"n",0.1875,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.14,1,4,82
"2455","7.1","1",0.0666666666666667,"n",0.0454545454545455,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.14,1,4,82
"2456","7.6","1",0.0714285714285714,"n",0.0476190476190476,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.14,1,4,82
"2457","8.2","1",0.0769230769230769,"n",0.05,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.14,1,4,82
"2458","8.8","1",0.0909090909090909,"n",0.0555555555555556,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.14,1,4,82
"2459","9.4","1",0.1,"n",0.0588235294117647,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.14,1,4,82
"2460","10","1",0.111111111111111,"n",0.0625,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.14,1,4,82
"2461","7.1","2",0.333333333333333,"n",0.227272727272727,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.14,1,4,82
"2462","7.6","2",0.357142857142857,"n",0.238095238095238,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.14,1,4,82
"2463","8.2","2",0.384615384615385,"n",0.25,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.14,1,4,82
"2464","8.8","2",0.454545454545455,"n",0.277777777777778,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.14,1,4,82
"2465","9.4","2",0.5,"n",0.294117647058824,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.14,1,4,82
"2466","10","2",0.555555555555556,"n",0.3125,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.14,1,4,82
"2467","7.1","0",0,"a",0,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.14,1,4,82
"2468","7.6","0",0,"a",0,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.14,1,4,82
"2469","8.2","0",0,"a",0,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.14,1,4,82
"2470","8.8","0",0,"a",0,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.14,1,4,82
"2471","9.4","0",0,"a",0,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.14,1,4,82
"2472","10","0",0,"a",0,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.14,1,4,82
"2473","7.1","1",0,"a",0,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.14,1,4,82
"2474","7.6","1",0,"a",0,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.14,1,4,82
"2475","8.2","1",0,"a",0,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.14,1,4,82
"2476","8.8","1",0,"a",0,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.14,1,4,82
"2477","9.4","1",0,"a",0,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.14,1,4,82
"2478","10","1",0,"a",0,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.14,1,4,82
"2479","7.1","2",1,"a",0.318181818181818,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.14,1,4,82
"2480","7.6","2",1,"a",0.333333333333333,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.14,1,4,82
"2481","8.2","2",1,"a",0.35,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.14,1,4,82
"2482","8.8","2",1,"a",0.388888888888889,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.14,1,4,82
"2483","9.4","2",1,"a",0.411764705882353,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.14,1,4,82
"2484","10","2",1,"a",0.4375,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.14,1,4,82
"2485","7.1","0",0.6,"n",0.409090909090909,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.22,1,4,88
"2486","7.6","0",0.571428571428571,"n",0.380952380952381,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.22,1,4,88
"2487","8.2","0",0.538461538461538,"n",0.35,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.22,1,4,88
"2488","8.8","0",0.454545454545455,"n",0.277777777777778,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.22,1,4,88
"2489","9.4","0",0.4,"n",0.235294117647059,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.22,1,4,88
"2490","10","0",0.333333333333333,"n",0.1875,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.22,1,4,88
"2491","7.1","1",0.0666666666666667,"n",0.0454545454545455,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.22,1,4,88
"2492","7.6","1",0.0714285714285714,"n",0.0476190476190476,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.22,1,4,88
"2493","8.2","1",0.0769230769230769,"n",0.05,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.22,1,4,88
"2494","8.8","1",0.0909090909090909,"n",0.0555555555555556,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.22,1,4,88
"2495","9.4","1",0.1,"n",0.0588235294117647,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.22,1,4,88
"2496","10","1",0.111111111111111,"n",0.0625,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.22,1,4,88
"2497","7.1","2",0.333333333333333,"n",0.227272727272727,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.22,1,4,88
"2498","7.6","2",0.357142857142857,"n",0.238095238095238,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.22,1,4,88
"2499","8.2","2",0.384615384615385,"n",0.25,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.22,1,4,88
"2500","8.8","2",0.454545454545455,"n",0.277777777777778,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.22,1,4,88
"2501","9.4","2",0.5,"n",0.294117647058824,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.22,1,4,88
"2502","10","2",0.555555555555556,"n",0.3125,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.22,1,4,88
"2503","7.1","0",0,"a",0,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.22,1,4,88
"2504","7.6","0",0,"a",0,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.22,1,4,88
"2505","8.2","0",0,"a",0,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.22,1,4,88
"2506","8.8","0",0,"a",0,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.22,1,4,88
"2507","9.4","0",0,"a",0,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.22,1,4,88
"2508","10","0",0,"a",0,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.22,1,4,88
"2509","7.1","1",0,"a",0,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.22,1,4,88
"2510","7.6","1",0,"a",0,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.22,1,4,88
"2511","8.2","1",0,"a",0,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.22,1,4,88
"2512","8.8","1",0,"a",0,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.22,1,4,88
"2513","9.4","1",0,"a",0,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.22,1,4,88
"2514","10","1",0,"a",0,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.22,1,4,88
"2515","7.1","2",1,"a",0.318181818181818,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.22,1,4,88
"2516","7.6","2",1,"a",0.333333333333333,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.22,1,4,88
"2517","8.2","2",1,"a",0.35,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.22,1,4,88
"2518","8.8","2",1,"a",0.388888888888889,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.22,1,4,88
"2519","9.4","2",1,"a",0.411764705882353,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.22,1,4,88
"2520","10","2",1,"a",0.4375,0.194247847617525,0.699999999999999,25.7,16,0.112729240671452,1,1,1.22,1,4,88
"2521","7.1","0",0.545454545454545,"n",0.48,0.0956394260117768,2.4,17.3,25,0.0581388249819421,1,0.7,1.3,1,4,34
"2522","7.6","0",0.565217391304348,"n",0.5,0.0892771954866867,2.6,17.3,26,0.0614224861024591,1,0.7,1.3,1,4,34
"2523","8.2","0",0.411764705882353,"n",0.35,0.153604894089463,1.4,21.2,20,0.0786203689154736,1,0.7,1.3,1,4,34
"2524","8.8","0",0.411764705882353,"n",0.35,0.156101481378899,1.4,21.9,20,0.0861347362791,1,0.7,1.3,1,4,34
"2525","9.4","0",0.285714285714286,"n",0.235294117647059,0.205530375529473,0.799999999999999,24.4,17,0.101598148942839,1,0.7,1.3,1,4,34
"2526","10","0",0.545454545454545,"n",0.48,0.105209108958198,2.8,22.2,25,0.104828335740565,1,0.7,1.3,1,4,34
"2527","7.1","1",0.0454545454545455,"n",0.04,0.0956394260117768,2.4,17.3,25,0.0581388249819421,1,0.7,1.3,1,4,34
"2528","7.6","1",0.0434782608695652,"n",0.0384615384615385,0.0892771954866867,2.6,17.3,26,0.0614224861024591,1,0.7,1.3,1,4,34
"2529","8.2","1",0.0588235294117647,"n",0.05,0.153604894089463,1.4,21.2,20,0.0786203689154736,1,0.7,1.3,1,4,34
"2530","8.8","1",0.0588235294117647,"n",0.05,0.156101481378899,1.4,21.9,20,0.0861347362791,1,0.7,1.3,1,4,34
"2531","9.4","1",0.0714285714285714,"n",0.0588235294117647,0.205530375529473,0.799999999999999,24.4,17,0.101598148942839,1,0.7,1.3,1,4,34
"2532","10","1",0.0454545454545455,"n",0.04,0.105209108958198,2.8,22.2,25,0.104828335740565,1,0.7,1.3,1,4,34
"2533","7.1","2",0.409090909090909,"n",0.36,0.0956394260117768,2.4,17.3,25,0.0581388249819421,1,0.7,1.3,1,4,34
"2534","7.6","2",0.391304347826087,"n",0.346153846153846,0.0892771954866867,2.6,17.3,26,0.0614224861024591,1,0.7,1.3,1,4,34
"2535","8.2","2",0.529411764705882,"n",0.45,0.153604894089463,1.4,21.2,20,0.0786203689154736,1,0.7,1.3,1,4,34
"2536","8.8","2",0.529411764705882,"n",0.45,0.156101481378899,1.4,21.9,20,0.0861347362791,1,0.7,1.3,1,4,34
"2537","9.4","2",0.642857142857143,"n",0.529411764705882,0.205530375529473,0.799999999999999,24.4,17,0.101598148942839,1,0.7,1.3,1,4,34
"2538","10","2",0.409090909090909,"n",0.36,0.105209108958198,2.8,22.2,25,0.104828335740565,1,0.7,1.3,1,4,34
"2539","7.1","0",0,"a",0,0.0956394260117768,2.4,17.3,25,0.0581388249819421,1,0.7,1.3,1,4,34
"2540","7.6","0",0,"a",0,0.0892771954866867,2.6,17.3,26,0.0614224861024591,1,0.7,1.3,1,4,34
"2541","8.2","0",0,"a",0,0.153604894089463,1.4,21.2,20,0.0786203689154736,1,0.7,1.3,1,4,34
"2542","8.8","0",0,"a",0,0.156101481378899,1.4,21.9,20,0.0861347362791,1,0.7,1.3,1,4,34
"2543","9.4","0",0,"a",0,0.205530375529473,0.799999999999999,24.4,17,0.101598148942839,1,0.7,1.3,1,4,34
"2544","10","0",0,"a",0,0.105209108958198,2.8,22.2,25,0.104828335740565,1,0.7,1.3,1,4,34
"2545","7.1","1",0,"a",0,0.0956394260117768,2.4,17.3,25,0.0581388249819421,1,0.7,1.3,1,4,34
"2546","7.6","1",0,"a",0,0.0892771954866867,2.6,17.3,26,0.0614224861024591,1,0.7,1.3,1,4,34
"2547","8.2","1",0,"a",0,0.153604894089463,1.4,21.2,20,0.0786203689154736,1,0.7,1.3,1,4,34
"2548","8.8","1",0,"a",0,0.156101481378899,1.4,21.9,20,0.0861347362791,1,0.7,1.3,1,4,34
"2549","9.4","1",0,"a",0,0.205530375529473,0.799999999999999,24.4,17,0.101598148942839,1,0.7,1.3,1,4,34
"2550","10","1",0,"a",0,0.105209108958198,2.8,22.2,25,0.104828335740565,1,0.7,1.3,1,4,34
"2551","7.1","2",1,"a",0.12,0.0956394260117768,2.4,17.3,25,0.0581388249819421,1,0.7,1.3,1,4,34
"2552","7.6","2",1,"a",0.115384615384615,0.0892771954866867,2.6,17.3,26,0.0614224861024591,1,0.7,1.3,1,4,34
"2553","8.2","2",1,"a",0.15,0.153604894089463,1.4,21.2,20,0.0786203689154736,1,0.7,1.3,1,4,34
"2554","8.8","2",1,"a",0.15,0.156101481378899,1.4,21.9,20,0.0861347362791,1,0.7,1.3,1,4,34
"2555","9.4","2",1,"a",0.176470588235294,0.205530375529473,0.799999999999999,24.4,17,0.101598148942839,1,0.7,1.3,1,4,34
"2556","10","2",1,"a",0.12,0.105209108958198,2.8,22.2,25,0.104828335740565,1,0.7,1.3,1,4,34
"2557","7.1","0",0.545454545454545,"n",0.48,0.0906981365236249,2.4,17.3,25,0.0581388249819421,1,0.76,1.3,1,4,40
"2558","7.6","0",0.523809523809524,"n",0.458333333333333,0.101031207721924,2.2,18,24,0.062869491373542,1,0.76,1.3,1,4,40
"2559","8.2","0",0.411764705882353,"n",0.35,0.147435828761485,1.4,21.2,20,0.0786203689154736,1,0.76,1.3,1,4,40
"2560","8.8","0",0.411764705882353,"n",0.35,0.149832397734565,1.4,21.9,20,0.0861347362791,1,0.76,1.3,1,4,40
"2561","9.4","0",0.285714285714286,"n",0.235294117647059,0.198708387722526,0.799999999999999,24.4,17,0.101598148942839,1,0.76,1.3,1,4,40
"2562","10","0",0.545454545454545,"n",0.48,0.0997744093048543,2.8,22.2,25,0.104828335740565,1,0.76,1.3,1,4,40
"2563","7.1","1",0.0454545454545455,"n",0.04,0.0906981365236249,2.4,17.3,25,0.0581388249819421,1,0.76,1.3,1,4,40
"2564","7.6","1",0.0476190476190476,"n",0.0416666666666667,0.101031207721924,2.2,18,24,0.062869491373542,1,0.76,1.3,1,4,40
"2565","8.2","1",0.0588235294117647,"n",0.05,0.147435828761485,1.4,21.2,20,0.0786203689154736,1,0.76,1.3,1,4,40
"2566","8.8","1",0.0588235294117647,"n",0.05,0.149832397734565,1.4,21.9,20,0.0861347362791,1,0.76,1.3,1,4,40
"2567","9.4","1",0.0714285714285714,"n",0.0588235294117647,0.198708387722526,0.799999999999999,24.4,17,0.101598148942839,1,0.76,1.3,1,4,40
"2568","10","1",0.0454545454545455,"n",0.04,0.0997744093048543,2.8,22.2,25,0.104828335740565,1,0.76,1.3,1,4,40
"2569","7.1","2",0.409090909090909,"n",0.36,0.0906981365236249,2.4,17.3,25,0.0581388249819421,1,0.76,1.3,1,4,40
"2570","7.6","2",0.428571428571429,"n",0.375,0.101031207721924,2.2,18,24,0.062869491373542,1,0.76,1.3,1,4,40
"2571","8.2","2",0.529411764705882,"n",0.45,0.147435828761485,1.4,21.2,20,0.0786203689154736,1,0.76,1.3,1,4,40
"2572","8.8","2",0.529411764705882,"n",0.45,0.149832397734565,1.4,21.9,20,0.0861347362791,1,0.76,1.3,1,4,40
"2573","9.4","2",0.642857142857143,"n",0.529411764705882,0.198708387722526,0.799999999999999,24.4,17,0.101598148942839,1,0.76,1.3,1,4,40
"2574","10","2",0.409090909090909,"n",0.36,0.0997744093048543,2.8,22.2,25,0.104828335740565,1,0.76,1.3,1,4,40
"2575","7.1","0",0,"a",0,0.0906981365236249,2.4,17.3,25,0.0581388249819421,1,0.76,1.3,1,4,40
"2576","7.6","0",0,"a",0,0.101031207721924,2.2,18,24,0.062869491373542,1,0.76,1.3,1,4,40
"2577","8.2","0",0,"a",0,0.147435828761485,1.4,21.2,20,0.0786203689154736,1,0.76,1.3,1,4,40
"2578","8.8","0",0,"a",0,0.149832397734565,1.4,21.9,20,0.0861347362791,1,0.76,1.3,1,4,40
"2579","9.4","0",0,"a",0,0.198708387722526,0.799999999999999,24.4,17,0.101598148942839,1,0.76,1.3,1,4,40
"2580","10","0",0,"a",0,0.0997744093048543,2.8,22.2,25,0.104828335740565,1,0.76,1.3,1,4,40
"2581","7.1","1",0,"a",0,0.0906981365236249,2.4,17.3,25,0.0581388249819421,1,0.76,1.3,1,4,40
"2582","7.6","1",0,"a",0,0.101031207721924,2.2,18,24,0.062869491373542,1,0.76,1.3,1,4,40
"2583","8.2","1",0,"a",0,0.147435828761485,1.4,21.2,20,0.0786203689154736,1,0.76,1.3,1,4,40
"2584","8.8","1",0,"a",0,0.149832397734565,1.4,21.9,20,0.0861347362791,1,0.76,1.3,1,4,40
"2585","9.4","1",0,"a",0,0.198708387722526,0.799999999999999,24.4,17,0.101598148942839,1,0.76,1.3,1,4,40
"2586","10","1",0,"a",0,0.0997744093048543,2.8,22.2,25,0.104828335740565,1,0.76,1.3,1,4,40
"2587","7.1","2",1,"a",0.12,0.0906981365236249,2.4,17.3,25,0.0581388249819421,1,0.76,1.3,1,4,40
"2588","7.6","2",1,"a",0.125,0.101031207721924,2.2,18,24,0.062869491373542,1,0.76,1.3,1,4,40
"2589","8.2","2",1,"a",0.15,0.147435828761485,1.4,21.2,20,0.0786203689154736,1,0.76,1.3,1,4,40
"2590","8.8","2",1,"a",0.15,0.149832397734565,1.4,21.9,20,0.0861347362791,1,0.76,1.3,1,4,40
"2591","9.4","2",1,"a",0.176470588235294,0.198708387722526,0.799999999999999,24.4,17,0.101598148942839,1,0.76,1.3,1,4,40
"2592","10","2",1,"a",0.12,0.0997744093048543,2.8,22.2,25,0.104828335740565,1,0.76,1.3,1,4,40
"2593","7.1","0",0.523809523809524,"n",0.458333333333333,0.0954915540129367,2.2,17.6,24,0.0581388249819421,1,0.82,1.3,1,4,46
"2594","7.6","0",0.5,"n",0.434782608695652,0.106599967208491,2,18.3,23,0.062869491373542,1,0.82,1.3,1,4,46
"2595","8.2","0",0.411764705882353,"n",0.35,0.141513825427373,1.4,21.2,20,0.0786203689154736,1,0.82,1.3,1,4,46
"2596","8.8","0",0.375,"n",0.315789473684211,0.159569900231027,1.2,22.2,19,0.0861347362791,1,0.82,1.3,1,4,46
"2597","9.4","0",0.285714285714286,"n",0.235294117647059,0.192112054240931,0.799999999999999,24.4,17,0.101598148942839,1,0.82,1.3,1,4,46
"2598","10","0",0.545454545454545,"n",0.48,0.0946198404159987,2.8,22.2,25,0.104828335740565,1,0.82,1.3,1,4,46
"2599","7.1","1",0,"n",0,0.0954915540129367,2.2,17.6,24,0.0581388249819421,1,0.82,1.3,1,4,46
"2600","7.6","1",0,"n",0,0.106599967208491,2,18.3,23,0.062869491373542,1,0.82,1.3,1,4,46
"2601","8.2","1",0.0588235294117647,"n",0.05,0.141513825427373,1.4,21.2,20,0.0786203689154736,1,0.82,1.3,1,4,46
"2602","8.8","1",0,"n",0,0.159569900231027,1.2,22.2,19,0.0861347362791,1,0.82,1.3,1,4,46
"2603","9.4","1",0.0714285714285714,"n",0.0588235294117647,0.192112054240931,0.799999999999999,24.4,17,0.101598148942839,1,0.82,1.3,1,4,46
"2604","10","1",0.0454545454545455,"n",0.04,0.0946198404159987,2.8,22.2,25,0.104828335740565,1,0.82,1.3,1,4,46
"2605","7.1","2",0.476190476190476,"n",0.416666666666667,0.0954915540129367,2.2,17.6,24,0.0581388249819421,1,0.82,1.3,1,4,46
"2606","7.6","2",0.5,"n",0.434782608695652,0.106599967208491,2,18.3,23,0.062869491373542,1,0.82,1.3,1,4,46
"2607","8.2","2",0.529411764705882,"n",0.45,0.141513825427373,1.4,21.2,20,0.0786203689154736,1,0.82,1.3,1,4,46
"2608","8.8","2",0.625,"n",0.526315789473684,0.159569900231027,1.2,22.2,19,0.0861347362791,1,0.82,1.3,1,4,46
"2609","9.4","2",0.642857142857143,"n",0.529411764705882,0.192112054240931,0.799999999999999,24.4,17,0.101598148942839,1,0.82,1.3,1,4,46
"2610","10","2",0.409090909090909,"n",0.36,0.0946198404159987,2.8,22.2,25,0.104828335740565,1,0.82,1.3,1,4,46
"2611","7.1","0",0,"a",0,0.0954915540129367,2.2,17.6,24,0.0581388249819421,1,0.82,1.3,1,4,46
